Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,VmId,______,____________,Latitude,Longitude
814生鮮超市屏東內埔店站(多站),VmId: 2d7ccf95-b594-4a70-9b8b-8a9cb27fcb3a<br>地址: 屏東縣內埔鄉內埔村中興路220號(近中興路/勝光路)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.614747<br>Longitude: 120.570786,,,,,"-1","0","-1",,,2d7ccf95-b594-4a70-9b8b-8a9cb27fcb3a,屏東縣內埔鄉內埔村中興路220號(近中興路/勝光路),已啟用,"22.614747","120.570786"
全聯柳營中山店站,VmId: 2d9b27b9-d2d7-42a6-ba58-3560e7f55dcf<br>地址: 台南市柳營區中山西路一段165號(近中山西路一路/建國路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.278939<br>Longitude: 120.320837,,,,,"-1","0","-1",,,2d9b27b9-d2d7-42a6-ba58-3560e7f55dcf,台南市柳營區中山西路一段165號(近中山西路一路/建國路口),已啟用,"23.278939","120.320837"
山隆永發加油站,VmId: 2db9f2fa-4153-44c6-8b73-2c8b1bfee62e<br>地址: 高雄市彌陀區鹽埕村鹽埕大路160號(近鹽埕大路/山霸畑路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.792839<br>Longitude: 120.245018,,,,,"-1","0","-1",,,2db9f2fa-4153-44c6-8b73-2c8b1bfee62e,高雄市彌陀區鹽埕村鹽埕大路160號(近鹽埕大路/山霸畑路口),已啟用,"22.792839","120.245018"
奇美實業站,VmId: 2dca8c04-01a5-422e-aa7d-eca16897f949<br>地址: 台南市仁德區三甲里59-1號(近奇美實業機車停車場出入口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.927446<br>Longitude: 120.243088,,,,,"-1","0","-1",,,2dca8c04-01a5-422e-aa7d-eca16897f949,台南市仁德區三甲里59-1號(近奇美實業機車停車場出入口),已啟用,"22.927446","120.243088"
HiLife 桃縣頂湖店站,VmId: 2dd21090-cb62-4c6e-b9a4-3e2a2e2da84e<br>地址: 桃園市龜山區頂湖路1號(近頂湖路/頂湖一街交叉口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.047983<br>Longitude: 121.359929,,,,,"-1","0","-1",,,2dd21090-cb62-4c6e-b9a4-3e2a2e2da84e,桃園市龜山區頂湖路1號(近頂湖路/頂湖一街交叉口),已啟用,"25.047983","121.359929"
北基雅潭加油站,VmId: 2dd87899-7df8-4756-873a-002c97619d07<br>地址: 台中市潭子區雅潭路二段107號(近雅潭路二段/雅潭路132巷口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.215552<br>Longitude: 120.694418,,,,,"-1","0","-1",,,2dd87899-7df8-4756-873a-002c97619d07,台中市潭子區雅潭路二段107號(近雅潭路二段/雅潭路132巷口),已啟用,"24.215552","120.694418"
中油高鐵加油站,VmId: 2ddcda22-9984-4c4b-8a87-2d29e3d30075<br>地址: 桃園市中壢區新生路三段728號(近新生路三段/領航南路二段口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.000451<br>Longitude: 121.217309,,,,,"-1","0","-1",,,2ddcda22-9984-4c4b-8a87-2d29e3d30075,桃園市中壢區新生路三段728號(近新生路三段/領航南路二段口),已啟用,"25.000451","121.217309"
久井中庄加油站,VmId: 2de7d6db-c91d-4db5-b664-94087293d0dc<br>地址: 嘉義縣水上鄉中庄村1鄰131號(近嘉白公路)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.423976<br>Longitude: 120.444401,,,,,"-1","0","-1",,,2de7d6db-c91d-4db5-b664-94087293d0dc,嘉義縣水上鄉中庄村1鄰131號(近嘉白公路),已啟用,"23.423976","120.444401"
中油民雄雙福山加油站,VmId: 2dee29fb-0821-4882-bf87-d48b375c64bb<br>地址: 嘉義縣民雄鄉雙福村建國路二段18號(近協同高中)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.531230<br>Longitude: 120.437343,,,,,"-1","0","-1",,,2dee29fb-0821-4882-bf87-d48b375c64bb,嘉義縣民雄鄉雙福村建國路二段18號(近協同高中),已啟用,"23.531230","120.437343"
Gogoro 太平樹德門市站(多站),VmId: 2e06795f-9d6a-4e5d-8ab1-bae805107d78<br>地址: 台中市太平區樹德路315號(近樹德路/新安街口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.159769<br>Longitude: 120.713111,,,,,"-1","0","-1",,,2e06795f-9d6a-4e5d-8ab1-bae805107d78,台中市太平區樹德路315號(近樹德路/新安街口),已啟用,"24.159769","120.713111"
7-ELEVEN 鳴人店站,VmId: 2e0aabb9-197e-4c3a-9511-34d757ab3fd8<br>地址: 彰化縣鹿港鎮鹿和路四段347號(近鹿和路四段/鹿和路四段393巷口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.091727<br>Longitude: 120.485538,,,,,"-1","0","-1",,,2e0aabb9-197e-4c3a-9511-34d757ab3fd8,彰化縣鹿港鎮鹿和路四段347號(近鹿和路四段/鹿和路四段393巷口),已啟用,"24.091727","120.485538"
新北市樹林區公所站(多站),VmId: 2e21277a-6c67-4a38-9cb2-9ada6d7338ab<br>地址: 新北市樹林區鎮前街93號(近樹林區公所)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.989855<br>Longitude: 121.424404,,,,,"-1","0","-1",,,2e21277a-6c67-4a38-9cb2-9ada6d7338ab,新北市樹林區鎮前街93號(近樹林區公所),已啟用,"24.989855","121.424404"
全家竹北嘉興店站,VmId: 2e3d5765-533c-4100-b871-25e21c493569<br>地址: 新竹縣竹北市勝利七街二段66號1樓(近勝利七街二段與嘉興路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.822571<br>Longitude: 121.033059,,,,,"-1","0","-1",,,2e3d5765-533c-4100-b871-25e21c493569,新竹縣竹北市勝利七街二段66號1樓(近勝利七街二段與嘉興路口),已啟用,"24.822571","121.033059"
中油彰工加油站,VmId: 2e4102a7-f9d2-490b-a784-375a676215c4<br>地址: 彰化縣鹿港鎮海埔里彰濱五路2段332號(近彰濱五路二段/海明街口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.075214<br>Longitude: 120.422101,,,,,"-1","0","-1",,,2e4102a7-f9d2-490b-a784-375a676215c4,彰化縣鹿港鎮海埔里彰濱五路2段332號(近彰濱五路二段/海明街口),已啟用,"24.075214","120.422101"
臺鐵臺北貨運所南樹林車站(多站),VmId: 2e5390eb-991f-4264-bad4-2ebedc51948a<br>地址: 新北市樹林區中山路二段230號(近中山路二段/東興街口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.980542<br>Longitude: 121.409536,,,,,"-1","0","-1",,,2e5390eb-991f-4264-bad4-2ebedc51948a,新北市樹林區中山路二段230號(近中山路二段/東興街口),已啟用,"24.980542","121.409536"
台北捷運劍潭站,VmId: 2e58e927-0f83-4e10-a1b5-6589157f34b2<br>地址: 台北市士林區基河路捷運站2號出口(近捷運站機車轉乘停車場)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.082816<br>Longitude: 121.524492,,,,,"-1","0","-1",,,2e58e927-0f83-4e10-a1b5-6589157f34b2,台北市士林區基河路捷運站2號出口(近捷運站機車轉乘停車場),已啟用,"25.082816","121.524492"
台電新園服務所站,VmId: 2e699d2c-d568-4544-8c2c-7be2ce58389a<br>地址: 屏東縣新園鄉仙吉路52號(近仙吉路/仙隆路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.541239<br>Longitude: 120.460159,,,,,"-1","0","-1",,,2e699d2c-d568-4544-8c2c-7be2ce58389a,屏東縣新園鄉仙吉路52號(近仙吉路/仙隆路口),已啟用,"22.541239","120.460159"
全聯烏日長春店站(多站),VmId: 2e9773e3-5ffd-4122-9978-01f8d468b5a8<br>地址: 台中市烏日區長春街429號(近長春街/明德街路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.107936<br>Longitude: 120.634916,,,,,"-1","0","-1",,,2e9773e3-5ffd-4122-9978-01f8d468b5a8,台中市烏日區長春街429號(近長春街/明德街路口),已啟用,"24.107936","120.634916"
中油鎮安加油站,VmId: 2ebe0064-2ee8-48c9-9d11-b871024d9584<br>地址: 台中市南屯區環中路四段968號(近環中路四段/新民巷口)<br>營業時間: 08:00 ~ 22:00<br>目前狀態: 已啟用<br>Latitude: 24.131616<br>Longitude: 120.624745,,,,,"-1","0","-1",,,2ebe0064-2ee8-48c9-9d11-b871024d9584,台中市南屯區環中路四段968號(近環中路四段/新民巷口),已啟用,"24.131616","120.624745"
Gogoro 三重光復服務中心站,VmId: 2eca7bec-04b9-4ebe-bce3-846eb4435404<br>地址: 新北市三重區中興里光復路二段4號(近三重二重埔郵局)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.053521<br>Longitude: 121.471956,,,,,"-1","0","-1",,,2eca7bec-04b9-4ebe-bce3-846eb4435404,新北市三重區中興里光復路二段4號(近三重二重埔郵局),已啟用,"25.053521","121.471956"
中油一品加油站,VmId: 2eec256c-6454-4d93-b4bf-c63d5c5fb87d<br>地址: 嘉義縣朴子市鴨母寮14-16號(近竹村派出所)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.434461<br>Longitude: 120.246795,,,,,"-1","0","-1",,,2eec256c-6454-4d93-b4bf-c63d5c5fb87d,嘉義縣朴子市鴨母寮14-16號(近竹村派出所),已啟用,"23.434461","120.246795"
板橋市民廣場地下停車場B1F站,VmId: 2eed095d-56b8-4304-8ff5-0ff8932984fa<br>地址: 新北市板橋區縣民大道二段22號(地下一樓機車停車場)(近新北市政府)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.014036<br>Longitude: 121.465637,,,,,"-1","0","-1",,,2eed095d-56b8-4304-8ff5-0ff8932984fa,新北市板橋區縣民大道二段22號(地下一樓機車停車場)(近新北市政府),已啟用,"25.014036","121.465637"
大魯閣棒壘球打擊練習場中正館站(多站),VmId: 2f14055a-150d-42cd-a1a0-d40b2f9331b1<br>地址: 桃園市桃園區中正路1650號(近中正路/同安街口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.029070<br>Longitude: 121.293630,,,,,"-1","0","-1",,,2f14055a-150d-42cd-a1a0-d40b2f9331b1,桃園市桃園區中正路1650號(近中正路/同安街口),已啟用,"25.029070","121.293630"
新北市江翠水岸特區停二站(多站),VmId: 2f20bc27-f805-4bcf-9c58-6743c3721245<br>地址: 新北市板橋區華江一路與華江五路交叉口(近稚匯公園)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.034876<br>Longitude: 121.472366,,,,,"-1","0","-1",,,2f20bc27-f805-4bcf-9c58-6743c3721245,新北市板橋區華江一路與華江五路交叉口(近稚匯公園),已啟用,"25.034876","121.472366"
國立臺北大學臺北校區站(多站),VmId: 2f24449d-c550-475a-bffd-c0a6d8f09691<br>地址: 臺北市中山區民生東路三段67號(近龍江公園)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.059419<br>Longitude: 121.542128,,,,,"-1","0","-1",,,2f24449d-c550-475a-bffd-c0a6d8f09691,臺北市中山區民生東路三段67號(近龍江公園),已啟用,"25.059419","121.542128"
全家歸仁大順店站(多站),VmId: 2f29842c-c5f7-4f11-91f7-bbcac042b538<br>地址: 台南市歸仁區大順街170號(近民權南路/大順街路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.965249<br>Longitude: 120.287952,,,,,"-1","0","-1",,,2f29842c-c5f7-4f11-91f7-bbcac042b538,台南市歸仁區大順街170號(近民權南路/大順街路口),已啟用,"22.965249","120.287952"
臺鐵橋頭站(多站),VmId: 2f457651-0a23-4f57-91e9-947c85e6c9fe<br>地址: 高雄市橋頭區站前街14號(近橋頭捷運站)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.760960<br>Longitude: 120.310198,,,,,"-1","0","-1",,,2f457651-0a23-4f57-91e9-947c85e6c9fe,高雄市橋頭區站前街14號(近橋頭捷運站),已啟用,"22.760960","120.310198"
桃園市中路力行停車場站,VmId: 2fa807c4-0f55-4ce9-b8c7-7fea52aa71a6<br>地址: 桃園市桃園區力行路與文中一路95巷交叉口(近桃園市桃園區文山國民小學)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.998190<br>Longitude: 121.292210,,,,,"-1","0","-1",,,2fa807c4-0f55-4ce9-b8c7-7fea52aa71a6,桃園市桃園區力行路與文中一路95巷交叉口(近桃園市桃園區文山國民小學),已啟用,"24.998190","121.292210"
新北市水尾停車場站,VmId: 2fca382f-2d1a-451c-8bf5-3974a59d09be<br>地址: 新北市金山區民生路196號斜對面(近水尾停車場)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.222507<br>Longitude: 121.646641,,,,,"-1","0","-1",,,2fca382f-2d1a-451c-8bf5-3974a59d09be,新北市金山區民生路196號斜對面(近水尾停車場),已啟用,"25.222507","121.646641"
全聯台南育安店站,VmId: 2fe101dd-7b22-4f83-9a10-d23f9a39080c<br>地址: 台南市安南區育安街116、120號(近育安街/育安四街87巷口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.047001<br>Longitude: 120.215793,,,,,"-1","0","-1",,,2fe101dd-7b22-4f83-9a10-d23f9a39080c,台南市安南區育安街116、120號(近育安街/育安四街87巷口),已啟用,"23.047001","120.215793"
車太炫自助洗車新北汐止店站,VmId: 30176a8c-8bf2-4dc7-910e-409799ba48ce<br>地址: 新北市汐止區汐萬路一段39-5號(近汐止國小)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.068936<br>Longitude: 121.654480,,,,,"-1","0","-1",,,30176a8c-8bf2-4dc7-910e-409799ba48ce,新北市汐止區汐萬路一段39-5號(近汐止國小),已啟用,"25.068936","121.654480"
中油中壢工二加油站,VmId: 3017f5ef-5131-4898-93bf-e43608ab694c<br>地址: 桃園市中壢區吉林路37巷15號(近文化公園)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.980036<br>Longitude: 121.247013,,,,,"-1","0","-1",,,3017f5ef-5131-4898-93bf-e43608ab694c,桃園市中壢區吉林路37巷15號(近文化公園),已啟用,"24.980036","121.247013"
A3 新北產業園區站(多站),VmId: 3024936f-a0c9-4684-a16a-040fe77ae397<br>地址: 新北市新莊區五工路37號(近五工路/福慧路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.062153<br>Longitude: 121.459024,,,,,"-1","0","-1",,,3024936f-a0c9-4684-a16a-040fe77ae397,新北市新莊區五工路37號(近五工路/福慧路口),已啟用,"25.062153","121.459024"
新北市養工處新莊復興路一段站(多站),VmId: 303b4545-009f-4073-ac63-3d821327a1ba<br>地址: 新北市新莊區復興路一段37號對面(近新北市立新莊棒球場)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.041936<br>Longitude: 121.446770,,,,,"-1","0","-1",,,303b4545-009f-4073-ac63-3d821327a1ba,新北市新莊區復興路一段37號對面(近新北市立新莊棒球場),已啟用,"25.041936","121.446770"
中油泰源加油站,VmId: 306396c3-0445-44c0-a5ee-374245785c68<br>地址: 台東縣東河鄉北源村柑桔林路37-3號(近泰源國中)<br>營業時間: 24HR<br>目前狀態: 建置中(其他狀態98)<br>Latitude: 23.004132<br>Longitude: 121.286858,,,,,"-1","0","-1",,,306396c3-0445-44c0-a5ee-374245785c68,台東縣東河鄉北源村柑桔林路37-3號(近泰源國中),建置中(其他狀態98),"23.004132","121.286858"
新北市頂溪國小地下停車場B1F站,VmId: 3080c932-45bf-4d92-969b-b732091980ed<br>地址: 新北市永和區文化路133號(地下一樓機車停車場)(近頂溪國小)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.015636<br>Longitude: 121.510774,,,,,"-1","0","-1",,,3080c932-45bf-4d92-969b-b732091980ed,新北市永和區文化路133號(地下一樓機車停車場)(近頂溪國小),已啟用,"25.015636","121.510774"
臺中市東區十甲里等三里多功能聯合活動中心站(多站),VmId: 30845393-7560-44c5-be45-878f76dc291f<br>地址: 臺中市東區十甲里東英七街41號(近東英七街/二聖街路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.141273<br>Longitude: 120.704237,,,,,"-1","0","-1",,,30845393-7560-44c5-be45-878f76dc291f,臺中市東區十甲里東英七街41號(近東英七街/二聖街路口),已啟用,"24.141273","120.704237"
全家瑞芳龍川店站,VmId: 30d10aab-50ec-42da-a9de-a73bdd537ea0<br>地址: 新北市瑞芳區明燈路三段101之1號(近瑞芳火車站)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.108608<br>Longitude: 121.803944,,,,,"-1","0","-1",,,30d10aab-50ec-42da-a9de-a73bdd537ea0,新北市瑞芳區明燈路三段101之1號(近瑞芳火車站),已啟用,"25.108608","121.803944"
享溫馨KTV 台東店站(多站),VmId: 30deffa5-4051-427f-96ba-99f8e88318bb<br>地址: 台東縣台東市中正路308號(近中山路/中山路227巷路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.757167<br>Longitude: 121.152509,,,,,"-1","0","-1",,,30deffa5-4051-427f-96ba-99f8e88318bb,台東縣台東市中正路308號(近中山路/中山路227巷路口),已啟用,"22.757167","121.152509"
台北捷運江子翠站(多站),VmId: 30ffbf96-99d5-449c-aee4-1befe04c52ad<br>地址: 新北市板橋區雙十路二段捷運站3號出口(近捷運站機車轉乘停車場)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.029505<br>Longitude: 121.472598,,,,,"-1","0","-1",,,30ffbf96-99d5-449c-aee4-1befe04c52ad,新北市板橋區雙十路二段捷運站3號出口(近捷運站機車轉乘停車場),已啟用,"25.029505","121.472598"
全聯高雄鳳林店站,VmId: 310c2e68-de46-435b-a028-1b4ba6b08e1e<br>地址: 高雄市林園區鳳林路二段37號(近忠孝東路及鳳林路二段路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.507977<br>Longitude: 120.396096,,,,,"-1","0","-1",,,310c2e68-de46-435b-a028-1b4ba6b08e1e,高雄市林園區鳳林路二段37號(近忠孝東路及鳳林路二段路口),已啟用,"22.507977","120.396096"
台北市環保局三張犁分隊部站,VmId: 3156b79d-6559-43c6-9338-a5b17d1b4e59<br>地址: 台北市信義區忠孝東路五段255巷(近臺北市政府消防局)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.041486<br>Longitude: 121.570756,,,,,"-1","0","-1",,,3156b79d-6559-43c6-9338-a5b17d1b4e59,台北市信義區忠孝東路五段255巷(近臺北市政府消防局),已啟用,"25.041486","121.570756"
7-ELEVEN 安立店站,VmId: 315d08ba-a8f6-427c-b3f4-4de0626d0360<br>地址: 台南市安南區安中路四段150號(近安中路四段/安中路四段164巷口)<br>營業時間: 24HR<br>目前狀態: 建置中(其他狀態98)<br>Latitude: 23.049636<br>Longitude: 120.170009,,,,,"-1","0","-1",,,315d08ba-a8f6-427c-b3f4-4de0626d0360,台南市安南區安中路四段150號(近安中路四段/安中路四段164巷口),建置中(其他狀態98),"23.049636","120.170009"
中油南州加油站,VmId: 315d5caf-cba2-40b8-bb95-eab4e61547cf<br>地址: 屏東縣南州鄉七塊村三民路270號(近三民路/新興路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.488602<br>Longitude: 120.501593,,,,,"-1","0","-1",,,315d5caf-cba2-40b8-bb95-eab4e61547cf,屏東縣南州鄉七塊村三民路270號(近三民路/新興路口),已啟用,"22.488602","120.501593"
中油泰和加油站,VmId: 316d88f6-4e68-4af8-8a0d-f0332d6e8f5d<br>地址: 新北市石碇區豐林里文山路一段8號(近石碇服務區)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.008980<br>Longitude: 121.644297,,,,,"-1","0","-1",,,316d88f6-4e68-4af8-8a0d-f0332d6e8f5d,新北市石碇區豐林里文山路一段8號(近石碇服務區),已啟用,"25.008980","121.644297"
HiLife 永康巧遇店站,VmId: 3183ebe1-0e30-46bb-b082-cddcf3bd223d<br>地址: 台南市永康區永勝街1號(近永勝街/文化路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.015158<br>Longitude: 120.255122,,,,,"-1","0","-1",,,3183ebe1-0e30-46bb-b082-cddcf3bd223d,台南市永康區永勝街1號(近永勝街/文化路口),已啟用,"23.015158","120.255122"
新北市淡水稽徵所旁機車場站(多站),VmId: 318cd685-3d17-4ef1-b467-efdd009aa370<br>地址: 新北市淡水區中正路272號對面(近淡水郵局)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.171460<br>Longitude: 121.438156,,,,,"-1","0","-1",,,318cd685-3d17-4ef1-b467-efdd009aa370,新北市淡水區中正路272號對面(近淡水郵局),已啟用,"25.171460","121.438156"
中油楠埔加油站,VmId: 31a8a9fa-eebf-4d1f-9a50-ed7cf73f56f1<br>地址: 南投縣草屯鎮中正路233-89號(近台14線24.5公里處)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.982970<br>Longitude: 120.735260,,,,,"-1","0","-1",,,31a8a9fa-eebf-4d1f-9a50-ed7cf73f56f1,南投縣草屯鎮中正路233-89號(近台14線24.5公里處),已啟用,"23.982970","120.735260"
Gogoro 竹北成功服務中心站(多站),VmId: 31ec0524-aad5-4f45-9f6c-efb837d05c27<br>地址: 新竹縣竹北市成功八路207號(近莊敬南路/成功八路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.817222<br>Longitude: 121.019861,,,,,"-1","0","-1",,,31ec0524-aad5-4f45-9f6c-efb837d05c27,新竹縣竹北市成功八路207號(近莊敬南路/成功八路口),已啟用,"24.817222","121.019861"
府前永福停車場站(多站),VmId: 31f614bf-62b0-46c3-b70b-e89da266752c<br>地址: 台南市中西區府前路一段309號旁(近永福路一段/永福路一段275巷)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.989632<br>Longitude: 120.200272,,,,,"-1","0","-1",,,31f614bf-62b0-46c3-b70b-e89da266752c,台南市中西區府前路一段309號旁(近永福路一段/永福路一段275巷),已啟用,"22.989632","120.200272"
全家善化興華店站(多站),VmId: 324071de-9d31-4be8-8eee-6f25b79d1ca1<br>地址: 台南市善化區建國路38號(近建國路/華興路)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.127156<br>Longitude: 120.297629,,,,,"-1","0","-1",,,324071de-9d31-4be8-8eee-6f25b79d1ca1,台南市善化區建國路38號(近建國路/華興路),已啟用,"23.127156","120.297629"
山隆彰化加油站,VmId: 324b5dcb-3d5d-4841-a826-b5661a3d86e6<br>地址: 彰化縣彰化市中山路一段66號(近中山路一段/中山路一段51巷口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.053953<br>Longitude: 120.533995,,,,,"-1","0","-1",,,324b5dcb-3d5d-4841-a826-b5661a3d86e6,彰化縣彰化市中山路一段66號(近中山路一段/中山路一段51巷口),已啟用,"24.053953","120.533995"
全聯永康永大店站,VmId: 32515690-2888-4046-bb8b-e44e657499f7<br>地址: 台南市永康區永大路三段35號(近永大路三段/埔聖街口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.028514<br>Longitude: 120.260366,,,,,"-1","0","-1",,,32515690-2888-4046-bb8b-e44e657499f7,台南市永康區永大路三段35號(近永大路三段/埔聖街口),已啟用,"23.028514","120.260366"
中油金陵加油站(多站),VmId: 32630849-a0fa-45ba-af24-a6083c5c24c3<br>地址: 桃園市平鎮區金陵路二段123號(近環南路/金陵路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.940301<br>Longitude: 121.223289,,,,,"-1","0","-1",,,32630849-a0fa-45ba-af24-a6083c5c24c3,桃園市平鎮區金陵路二段123號(近環南路/金陵路口),已啟用,"24.940301","121.223289"
中油成功路加油站,VmId: 3278a1a1-976a-4710-bcce-6084a3eb40fa<br>地址: 台南市北區成功路16號(近臺南郵局)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.998013<br>Longitude: 120.209382,,,,,"-1","0","-1",,,3278a1a1-976a-4710-bcce-6084a3eb40fa,台南市北區成功路16號(近臺南郵局),已啟用,"22.998013","120.209382"
中油鹿谷加油站,VmId: 329207ef-21ed-45af-a92d-fe3174fc4998<br>地址: 南投縣鹿谷鄉鹿谷村中正路二段137號(近台電鹿谷服務所)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.748049<br>Longitude: 120.752416,,,,,"-1","0","-1",,,329207ef-21ed-45af-a92d-fe3174fc4998,南投縣鹿谷鄉鹿谷村中正路二段137號(近台電鹿谷服務所),已啟用,"23.748049","120.752416"
中油台糖中華加油站,VmId: 32cd5ded-1b4a-4fff-b78e-83a34e5675ed<br>地址: 高雄市前鎮區中華五路825號(近時代大道/中華五路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.598081<br>Longitude: 120.308152,,,,,"-1","0","-1",,,32cd5ded-1b4a-4fff-b78e-83a34e5675ed,高雄市前鎮區中華五路825號(近時代大道/中華五路口),已啟用,"22.598081","120.308152"
新北市壽德公園站(多站),VmId: 32d134e7-dbe5-44f9-a71e-f1f274d3545c<br>地址: 新北市中和區民德路332號對面(近民德路/壽德街口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.994109<br>Longitude: 121.466671,,,,,"-1","0","-1",,,32d134e7-dbe5-44f9-a71e-f1f274d3545c,新北市中和區民德路332號對面(近民德路/壽德街口),已啟用,"24.994109","121.466671"
新北市湖光市民活動中心站,VmId: 32d2d53c-7828-48c1-9c28-51bcdb9b89cd<br>地址: 新北市汐止區康寧街520號之1(近康寧街/湖前街2巷口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.068681<br>Longitude: 121.633946,,,,,"-1","0","-1",,,32d2d53c-7828-48c1-9c28-51bcdb9b89cd,新北市汐止區康寧街520號之1(近康寧街/湖前街2巷口),已啟用,"25.068681","121.633946"
中油台糖鳳凰加油站,VmId: 33572936-de74-4d65-8335-ccecd1dadcea<br>地址: 台中市大里區鳳凰路50號(近光正國中)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.095053<br>Longitude: 120.717190,,,,,"-1","0","-1",,,33572936-de74-4d65-8335-ccecd1dadcea,台中市大里區鳳凰路50號(近光正國中),已啟用,"24.095053","120.717190"
大同社會住宅站(多站),VmId: 3397308b-7c26-4ff1-90a1-d51fd6746e2a<br>地址: 高雄市前金區大同二路54號(近前金國小)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.627095<br>Longitude: 120.293819,,,,,"-1","0","-1",,,3397308b-7c26-4ff1-90a1-d51fd6746e2a,高雄市前金區大同二路54號(近前金國小),已啟用,"22.627095","120.293819"
臺中市健體中心站(多站),VmId: 33b67903-ae7f-433b-b994-3c79ecc190c7<br>地址: 臺中市霧峰區成功路200號(近成功路/民生路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.060097<br>Longitude: 120.700927,,,,,"-1","0","-1",,,33b67903-ae7f-433b-b994-3c79ecc190c7,臺中市霧峰區成功路200號(近成功路/民生路口),已啟用,"24.060097","120.700927"
