Name,VmId,address,status,lat,lng,Hours,nBatteries,Records,MaintenanceRecord
Gogoro 安平中華門市站,0f4f9a7f-06a1-462d-9372-22607ca69fb0,台南市安平區中華西路二段57號(近家樂福安平店),已啟用,22.988071,120.186714,24HR,28 ,['2020-06-25 16:37:00 ~ 更改站名'],"['2021-08-17 20:15:00 ~ 2021-08-18 20:15:00', '2021-08-17 20:15:00 ~ 2021-08-18 20:15:00', '2021-08-17 20:15:00 ~ 2021-08-18 20:15:00', '2021-08-17 11:57:00 ~ 2021-08-18 11:57:00', '2021-08-13 17:29:00 ~ 2021-08-14 17:29:00', '2021-08-09 14:05:00 ~ 2021-08-10 14:05:00', '2021-06-10 13:00:00 ~ 2021-06-10 18:00:00', '2021-06-10 13:00:00 ~ 2021-06-10 18:00:00', '2021-06-10 13:00:00 ~ 2021-06-10 18:00:00', '2021-06-10 13:00:00 ~ 2021-06-10 18:00:00']"
臺北市興隆市場站(多站),0f5b9195-addf-4868-bdfd-8c6370124357,臺北市文山區興隆路二段97號(近興隆路二段/興隆路二段123巷交叉口),已啟用,24.999647,121.547342,24HR,78 ,['2022-05-31 23:16:00 ~ 更改 GPS 位置'],[]
全家霧峰朝科大店站(多站),0f66bd2a-96a6-4219-917d-ba98a3a262f3,台中市霧峰區吉峰東路62號(近吉峰東路/民生路290巷口),已啟用,24.074542,120.714772,24HR,40 ,"['2019-10-05 15:35:00 ~ 新增建置中', '2019-11-19 23:55:00 ~ 狀態變更為 100 (即將啟用)', '2019-11-29 14:10:00 ~ 啟用', '2019-12-11 15:55:00 ~ 更改 GPS 位置', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-05-26 10:00:00 ~ 2021-05-26 18:00:00', '2021-05-26 10:00:00 ~ 2021-05-26 18:00:00', '2021-05-26 10:00:00 ~ 2021-05-26 18:00:00', '2021-05-26 10:00:00 ~ 2021-05-26 18:00:00', '2021-05-26 10:00:00 ~ 2021-05-26 18:00:00', '2021-05-26 10:00:00 ~ 2021-05-26 18:00:00', '2021-05-26 10:00:00 ~ 2021-05-26 18:00:00', '2021-05-26 10:00:00 ~ 2021-05-26 18:00:00', '2021-05-26 10:00:00 ~ 2021-05-26 18:00:00', '2021-05-26 10:00:00 ~ 2021-05-26 18:00:00']"
中油建工路加油站,0f69395c-98bd-45d0-b2d0-45b711d1f45e,高雄市三民區建工路566號(近中華電信對面),已啟用,22.650694,120.324561,24HR,22 ,"['2021-09-10 11:36:00 ~ 更改 GPS 位置', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-08-17 18:33:00 ~ 2021-08-18 18:33:00', '2021-08-17 18:33:00 ~ 2021-08-18 18:33:00', '2021-08-12 10:29:00 ~ 2021-08-13 10:29:00', '2021-08-12 10:29:00 ~ 2021-08-13 10:29:00', '2021-08-02 18:01:00 ~ 2021-08-03 18:01:00', '2021-08-02 18:01:00 ~ 2021-08-03 18:01:00', '2021-08-02 18:01:00 ~ 2021-08-03 18:01:00', '2020-12-01 00:40:00 ~ 2020-12-02 00:40:00', '2020-12-01 00:40:00 ~ 2020-12-02 00:40:00', '2020-12-01 00:40:00 ~ 2020-12-02 00:40:00']"
中油豐田加油站,0f746101-200c-4e68-8624-0ecc7206adb9,屏東縣內埔鄉中正路467號(近中正路/建新路),已啟用,22.634658,120.540842,24HR,24 ,"['2021-10-15 09:46:00 ~ 新增建置中', '2021-10-22 03:11:00 ~ 狀態變更為 100 (即將啟用)', '2021-12-01 15:21:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
全聯台南新化店站,0f949ea3-7352-49a1-92fd-01b3c386e6ee,台南市新化區中正路540之1號(近中正路/中正路542巷),已啟用,23.039989,120.30702,24HR,24 ,"['2020-07-17 10:46:00 ~ 新增建置中', '2020-07-17 11:31:00 ~ 狀態變更為 100 (即將啟用)', '2020-08-25 12:16:00 ~ 啟用', '2021-05-14 12:31:00 ~ 更改地址敘述', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-07-30 08:18:00 ~ 2021-07-31 08:18:00', '2021-07-30 08:18:00 ~ 2021-07-31 08:18:00', '2021-01-04 17:49:00 ~ 2021-01-05 17:49:00']"
台電土城服務所站(多站),0faa896f-24d9-4f99-8635-b5b4b6fa64fa,新北市土城區中央路二段263號(近央路二段/興城路口),已啟用,24.970886,121.439843,24HR,50 ,[],[]
北基百利瑞光加油站(多站),0fabca87-416b-4d42-8d7e-6e20ee9a7a16,屏東縣屏東市華山里瑞光路三段202號(近瑞光路三段/中正路口),已啟用,22.691814,120.502903,24HR,50 ,"['2020-09-10 18:06:00 ~ 新增建置中狀態為 100 (即將啟用)', '2020-10-08 13:01:00 ~ 啟用', '2021-05-14 15:51:00 ~ 更改地址敘述', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
中油鹿港中正路加油站,0fcf2327-6ccd-4f13-8bb4-948d54ac8ed8,彰化縣福興鄉中正路88號(近中正路/鹿興路口),已啟用,24.050184,120.441946,24HR,24 ,[],[]
新北市環河西路二段站(多站),0fd9ed78-a587-467a-8e8d-2b2dff32a47b,新北市永和區環河西路二段5號前(近永成市民活動中心),建置中(其他狀態100),25.017351,121.510265,24HR,50 ,[],[]
台北喜來登大飯店站(多站),0fdcbbec-affe-45be-a212-5935d6e287a5,台北市中正區忠孝東路一段12號(近忠孝東路一段/鎮江街口),已啟用,25.044637,121.521595,24HR,82 ,"['2020-09-24 17:46:00 ~ 新增建置中狀態為 100 (即將啟用)', '2020-10-10 23:01:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-08-12 19:18:00 ~ 2021-08-14 19:18:00', '2021-08-12 19:18:00 ~ 2021-08-14 19:18:00', '2021-08-12 19:18:00 ~ 2021-08-14 19:18:00', '2021-08-12 19:18:00 ~ 2021-08-14 19:18:00', '2021-08-12 19:18:00 ~ 2021-08-14 19:18:00', '2021-08-12 19:18:00 ~ 2021-08-14 19:18:00', '2021-08-12 19:18:00 ~ 2021-08-14 19:18:00', '2021-08-12 19:18:00 ~ 2021-08-14 19:18:00', '2021-08-12 19:18:00 ~ 2021-08-14 19:18:00', '2021-08-12 19:18:00 ~ 2021-08-14 19:18:00']"
耕讀園台中市政店站(多站),0ff3a696-a686-4b7e-a2f0-0dfa164bbc6b,台中市西屯區市政路109號(近惠文五街/市政路口),已啟用,24.157559,120.639992,24HR,50 ,"['2020-11-05 14:06:00 ~ 新增建置中', '2020-11-13 16:36:00 ~ 狀態變更為 100 (即將啟用)', '2020-11-13 17:36:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-08-07 19:48:00 ~ 2021-08-08 19:48:00', '2021-08-07 19:24:00 ~ 2021-08-08 19:24:00', '2021-07-31 09:30:00 ~ 2021-08-01 09:30:00', '2021-05-06 10:00:00 ~ 2021-05-06 18:00:00', '2021-05-06 10:00:00 ~ 2021-05-06 18:00:00', '2021-05-06 10:00:00 ~ 2021-05-06 18:00:00', '2021-05-06 10:00:00 ~ 2021-05-06 18:00:00', '2021-05-06 10:00:00 ~ 2021-05-06 18:00:00', '2021-05-06 10:00:00 ~ 2021-05-06 18:00:00', '2021-05-06 10:00:00 ~ 2021-05-06 18:00:00']"
全家太平新豐年店站(多站),0ffacce1-7446-4861-85a6-febf814079b2,台中市太平區大源十八街1號1樓(近大源十八街/大源路口),已啟用,24.141833,120.724601,24HR,38 ,"['2019-10-05 13:10:00 ~ 新增建置中', '2019-10-23 21:20:00 ~ 狀態變更為 100 (即將啟用)', '2019-10-31 16:45:00 ~ 啟用', '2019-12-02 18:15:00 ~ 更改地址敘述', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2020-10-26 16:08:00 ~ 2020-10-27 16:08:00', '2020-08-16 08:42:00 ~ 2020-08-19 08:42:00', '2020-08-16 08:42:00 ~ 2020-08-19 08:42:00', '2020-08-16 08:42:00 ~ 2020-08-19 08:42:00', '2020-08-16 08:42:00 ~ 2020-08-19 08:42:00', '2020-08-16 08:42:00 ~ 2020-08-19 08:42:00', '2020-08-16 08:42:00 ~ 2020-08-19 08:42:00', '2020-08-16 08:42:00 ~ 2020-08-19 08:42:00', '2020-08-16 08:42:00 ~ 2020-08-19 08:42:00', '2020-08-16 08:42:00 ~ 2020-08-19 08:42:00']"
臺中市大墩停車場站(多站),1012f314-52e3-4f31-8fa6-8643ec9de286,臺中市西屯區大容東街與大容東一街口(近大容東街/大容東一街口),已啟用,24.156259,120.648252,24HR,50 ,"['2020-11-12 18:26:00 ~ 新增建置中', '2020-11-27 18:26:00 ~ 狀態變更為 100 (即將啟用)', '2020-12-01 14:36:00 ~ 啟用']",[]
中油歸仁加油站,10180c29-2eaa-40a2-ae0d-623b1441ca84,台南市歸仁區中山路三段201號(近中山路三段/中山九街口),已啟用,22.967883,120.282746,24HR,34 ,"['2018-12-26 12:45:00 ~ 新增建置中', '2019-01-04 23:35:00 ~ 狀態變更為 100 (即將啟用)', '2019-01-11 11:15:00 ~ 啟用', '2019-12-06 12:50:00 ~ 狀態變更為 100 (即將啟用)', '2020-07-03 14:40:00 ~ 更改 GPS 位置', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-05-02 07:00:00 ~ 2021-05-04 18:00:00', '2021-05-02 07:00:00 ~ 2021-05-04 18:00:00', '2021-05-02 07:00:00 ~ 2021-05-04 18:00:00', '2021-05-02 07:00:00 ~ 2021-05-04 18:00:00', '2021-05-02 07:00:00 ~ 2021-05-04 18:00:00', '2021-05-02 07:00:00 ~ 2021-05-03 18:00:00', '2021-05-02 07:00:00 ~ 2021-05-03 18:00:00', '2021-05-02 07:00:00 ~ 2021-05-03 18:00:00', '2021-05-02 07:00:00 ~ 2021-05-03 18:00:00', '2021-05-02 07:00:00 ~ 2021-05-03 18:00:00']"
新北市基層選手游泳訓練館站(多站),101c432b-2736-4367-b04c-eb1a3ff4ed2c,新北市永和區民生路31號對面(近民生路/四維街口),已啟用,24.998371,121.52273,24HR,48 ,[],[]
台灣表面黏著科技站,101f5f56-0c7b-4570-b58d-14e14c0c9233,桃園市桃園區桃鶯路437號(近可口可樂世界博物館),已啟用,24.978821,121.321589,24HR,20 ,['2022-05-31 23:16:00 ~ 更改 GPS 位置'],"['2021-08-07 09:05:00 ~ 2021-08-10 09:05:00', '2021-08-07 10:00:00 ~ 2021-08-09 18:00:00', '2021-08-07 10:00:00 ~ 2021-08-09 18:00:00', '2021-08-07 10:00:00 ~ 2021-08-09 18:00:00', '2021-08-07 10:00:00 ~ 2021-08-09 18:00:00', '2021-08-07 10:00:00 ~ 2021-08-09 18:00:00', '2021-08-07 10:00:00 ~ 2021-08-09 18:00:00', '2021-08-07 10:00:00 ~ 2021-08-09 18:00:00', '2021-08-07 10:00:00 ~ 2021-08-09 18:00:00', '2021-08-07 10:00:00 ~ 2021-08-09 18:00:00']"
中油大昌八八加油站,10470a93-ed46-441f-a495-d5754a8259b4,桃園市龍潭區大昌路二段80號(近大昌路二段/健行路交叉口),已啟用,24.866703,121.221707,24HR,24 ,[],[]
全聯新竹振興店站(多站),107865e6-46b2-4beb-9ced-828de900acb7,新竹市東區振興路116、118號(近振興路與振興路109巷口),已啟用,24.795364,120.960809,24HR,48 ,"['2021-09-23 09:16:00 ~ 新增建置中', '2021-09-24 16:21:00 ~ 狀態變更為 100 (即將啟用)', '2021-09-30 14:01:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
HiLife 竹北皇家店站,10c4cbac-5498-43d6-90e2-d5a21f731376,新竹縣竹北市莊敬三路117號(近莊敬三路與勝利六街口),已啟用,24.824858,121.02618,24HR,32 ,"['2019-12-24 10:25:00 ~ 新增建置中狀態為 100 (即將啟用)', '2019-12-27 10:45:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-01-15 14:00:00 ~ 2021-01-15 17:40:00', '2021-01-15 14:00:00 ~ 2021-01-15 19:00:00', '2021-01-15 14:00:00 ~ 2021-01-15 19:00:00', '2021-01-15 14:00:00 ~ 2021-01-15 19:00:00', '2021-01-15 14:00:00 ~ 2021-01-15 19:00:00', '2021-01-15 14:00:00 ~ 2021-01-15 19:00:00', '2021-01-15 14:00:00 ~ 2021-01-15 19:00:00', '2021-01-15 14:00:00 ~ 2021-01-15 19:00:00', '2021-01-15 14:00:00 ~ 2021-01-15 19:00:00', '2021-01-15 14:00:00 ~ 2021-01-15 19:00:00']"
全聯鳳山國泰店站,10ce873c-b233-4556-9caf-f66ccf0b207d,高雄市鳳山區國泰路一段2號(近中山公園),已啟用,22.614691,120.362511,24HR,32 ,['2022-05-31 23:16:00 ~ 更改 GPS 位置'],"['2021-08-13 18:30:00 ~ 2021-08-20 18:00:00', '2021-08-13 18:30:00 ~ 2021-08-20 18:00:00', '2021-08-13 18:30:00 ~ 2021-08-20 18:00:00', '2021-08-13 18:30:00 ~ 2021-08-20 18:00:00', '2021-08-13 18:30:00 ~ 2021-08-20 18:00:00', '2021-08-13 18:30:00 ~ 2021-08-20 18:00:00', '2021-08-13 18:30:00 ~ 2021-08-20 18:00:00', '2021-08-13 18:30:00 ~ 2021-08-20 18:00:00', '2021-08-13 18:30:00 ~ 2021-08-20 18:00:00', '2021-08-13 18:30:00 ~ 2021-08-20 18:00:00']"
中油義和加油站,10e4ebb6-6428-47ae-85df-6266dabca45f,雲林縣莿桐鄉三和37-5號(近埤源派出所),已啟用,23.775305,120.478746,24HR,18 ,"['2018-12-26 14:45:00 ~ 新增建置中', '2019-01-03 18:20:00 ~ 狀態變更為 100 (即將啟用)', '2019-01-30 18:55:00 ~ 啟用']","['2020-01-17 12:07:00 ~ 2020-01-18 12:07:00', '2020-01-07 15:26:00 ~ 2020-01-08 15:26:00', '2019-12-28 05:49:00 ~ 2019-12-29 05:49:00', '2019-12-26 18:00:00 ~ 2019-12-27 18:00:00', '2019-12-25 18:00:00 ~ 2019-12-26 18:00:00', '2019-12-24 18:00:00 ~ 2019-12-25 18:00:00', '2019-12-23 08:00:00 ~ 2019-12-24 18:00:00', '2019-11-29 09:28:00 ~ 2019-11-30 09:28:00', '2019-11-22 13:57:00 ~ 2019-11-23 13:57:00', '2019-10-17 11:23:00 ~ 2019-10-18 11:23:00']"
全聯大溪文化店站,1167b3cd-9bab-4a9f-a8de-b585b0744333,桃園市大溪區文化路67號(近文化路/文化路75巷交岔口),已啟用,24.881696,121.293515,24HR,32 ,"['2018-10-05 12:20:00 ~ 狀態變更為 100 (即將啟用)', '2018-10-12 13:30:00 ~ 啟用', '2019-07-08 17:55:00 ~ 更改地址敘述', '2019-11-29 16:10:00 ~ 更改地址', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-03-12 09:50:00 ~ 2021-03-12 11:50:00', '2021-03-12 09:50:00 ~ 2021-03-12 11:50:00', '2020-09-18 21:02:00 ~ 2020-09-19 21:02:00', '2020-09-18 21:02:00 ~ 2020-09-19 21:02:00', '2020-09-18 21:02:00 ~ 2020-09-19 21:02:00', '2020-09-18 12:55:00 ~ 2020-09-18 14:20:00', '2020-09-11 10:39:00 ~ 2020-09-12 10:39:00', '2020-09-02 12:40:00 ~ 2020-09-03 12:40:00', '2020-09-02 12:40:00 ~ 2020-09-03 12:40:00', '2020-09-02 12:40:00 ~ 2020-09-03 12:40:00']"
7-ELEVEN 山民店站(多站),116cddaa-543c-4b42-9cda-24e43944bf82,桃園市龜山區三民路100號(近三民路/壽山路交叉口),已啟用,24.995423,121.324254,24HR,50 ,"['2019-05-09 10:25:00 ~ 新增建置中', '2019-05-10 14:30:00 ~ 狀態變更為 100 (即將啟用)', '2019-05-17 15:05:00 ~ 啟用', '2019-12-06 15:30:00 ~ 更改地址敘述', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
中油中苗加油站,11aacec2-81eb-4847-824a-9fbf6bf7c3df,苗栗縣苗栗市中正路442號(近大川醫院),已啟用,24.560281,120.821368,24HR,26 ,"['2019-10-03 10:25:00 ~ 將已啟用改回建置中', '2019-11-05 12:10:00 ~ 啟用', '2019-11-05 15:15:00 ~ 更改站名', '2019-12-17 12:25:00 ~ 更改站名']","['2021-07-05 14:00:00 ~ 2021-07-05 18:00:00', '2021-07-05 14:00:00 ~ 2021-07-05 18:00:00', '2021-07-05 14:00:00 ~ 2021-07-05 18:00:00', '2021-04-03 13:35:00 ~ 2021-04-03 16:00:00', '2021-04-03 13:35:00 ~ 2021-04-03 16:00:00', '2021-04-03 13:35:00 ~ 2021-04-03 16:00:00', '2020-12-29 10:30:00 ~ 2020-12-29 14:00:00', '2020-12-29 10:30:00 ~ 2020-12-29 14:00:00', '2020-12-29 10:30:00 ~ 2020-12-29 14:00:00', '2020-11-30 11:45:00 ~ 2020-12-01 11:45:00']"
屏東縣琉球鄉立圖書館站,11dd8d75-1187-4021-a5d4-0d6cdccce7ef,屏東縣琉球鄉中山路49之16號(近中山路/民權路),已啟用,22.34812,120.378297,24HR,24 ,[],[]
中油福樂加油站,1218fbe6-82f6-4656-a784-aff57a4d8ad8,彰化縣福興鄉員鹿路二段11號(近員鹿路二段/員鹿路二段7巷口),已啟用,24.03622,120.43618,24HR,24 ,[],[]
中油金田加油站,12329352-1cb8-4336-a641-ae221b242e1f,台南市新市區中山路10-16號(近139縣道/中山路口),建置中(其他狀態100),23.08454,120.304551,24HR,24 ,[],[]
7-ELEVEN 芬農店站,12374765-6cdd-4a94-a53d-dd812c95af91,彰化縣芬園鄉彰南路四段337號(近彰南路四段/竹東路口),已啟用,24.018041,120.627379,24HR,24 ,[],[]
全家太平新興中店站(多站),124237dc-6745-4748-93cc-93d222bdd3ca,台中市太平區永平南路1號(近永平南路/中興東路口),已啟用,24.13053,120.720918,24HR,46 ,"['2019-10-05 16:55:00 ~ 新增建置中', '2019-11-20 00:15:00 ~ 狀態變更為 100 (即將啟用)', '2019-12-10 13:40:00 ~ 啟用', '2020-06-12 10:05:00 ~ 將已啟用改回建置中', '2020-06-12 13:55:00 ~ 啟用', '2020-06-12 15:55:00 ~ 將已啟用改回建置中', '2020-06-12 18:55:00 ~ 啟用', '2022-01-17 13:51:00 ~ 更改 GPS 位置', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
中油安順加油站,12744028-baa2-49f3-bcb3-3a9903b85313,台南市安南區安中路一段650號(近安中路一段/安中路一段698巷口),已啟用,23.043006,120.195624,24HR,30 ,"['2018-12-14 11:15:00 ~ 新增建置中', '2018-12-17 09:50:00 ~ 狀態變更為 100 (即將啟用)', '2018-12-25 16:40:00 ~ 啟用', '2020-07-03 13:20:00 ~ 更改 GPS 位置', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2020-11-15 06:42:00 ~ 2020-11-16 06:42:00', '2020-11-15 06:42:00 ~ 2020-11-16 06:42:00', '2020-11-15 06:42:00 ~ 2020-11-16 06:42:00', '2020-11-15 06:42:00 ~ 2020-11-16 06:42:00', '2020-11-15 06:42:00 ~ 2020-11-16 06:42:00', '2020-07-08 21:03:00 ~ 2020-07-10 21:03:00', '2020-07-08 21:03:00 ~ 2020-07-10 21:03:00', '2020-07-08 21:03:00 ~ 2020-07-10 21:03:00', '2020-07-08 21:03:00 ~ 2020-07-10 21:03:00', '2020-07-08 21:03:00 ~ 2020-07-10 21:03:00']"
臺鐵佳冬站(多站),1276efde-25ff-4ea0-aba8-7773dba5d62f,屏東縣佳冬鄉復興路21號(近復興路/佳和路口),已啟用,22.414057,120.547902,24HR,46 ,"['2021-05-24 17:31:00 ~ 新增建置中', '2021-06-01 15:11:00 ~ 狀態變更為 100 (即將啟用)', '2021-06-02 15:26:00 ~ 啟用', '2021-06-04 10:11:00 ~ 更改 GPS 位置', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
臺北市南港自來水加壓站(多站),127a0a11-12d3-4e8d-81a3-9dff0daea9e6,臺北市南港區研究院路二段1號(近大坑街/研究院路二段3巷之間),已啟用,25.048139,121.61638,24HR,46 ,[],[]
中油初鹿加油站,1286276d-19c7-4d8b-b4f5-39a19e538ce7,台東縣卑南鄉明峰村13鄰忠孝路32號(近初鹿國中),已啟用,22.853035,121.092317,24HR,26 ,"['2018-11-29 22:45:00 ~ 新增建置中', '2018-11-30 10:15:00 ~ 更改站名', '2018-12-21 20:45:00 ~ 狀態變更為 100 (即將啟用)', '2019-01-19 13:55:00 ~ 啟用', '2019-02-21 18:30:00 ~ 更改地址']","['2021-01-04 09:08:00 ~ 2021-01-04 12:10:00', '2021-01-04 09:08:00 ~ 2021-01-04 12:10:00', '2021-01-04 09:08:00 ~ 2021-01-04 12:10:00', '2021-01-04 09:08:00 ~ 2021-01-04 12:10:00', '2020-08-25 08:03:00 ~ 2020-08-26 08:03:00', '2020-08-21 08:17:00 ~ 2020-08-22 08:17:00', '2020-08-04 16:12:00 ~ 2020-08-05 16:12:00', '2020-07-25 17:42:00 ~ 2020-07-26 17:42:00', '2020-07-24 10:00:00 ~ 2020-07-24 13:30:00', '2020-02-06 15:19:00 ~ 2020-02-07 15:19:00']"
Gogoro 台中三民店站,12a512d0-58bc-4e2b-b782-40ff6f490636,台中市北區三民路三段146號(近中友百貨),已啟用,24.151344,120.684871,24HR,18 ,"['2019-04-21 01:05:00 ~ 將已啟用改回建置中', '2019-04-22 07:50:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-06-11 09:30:00 ~ 2021-06-11 18:00:00', '2021-06-11 09:30:00 ~ 2021-06-11 18:00:00', '2021-06-11 09:30:00 ~ 2021-06-11 18:00:00', '2021-06-11 09:30:00 ~ 2021-06-11 18:00:00', '2021-06-11 09:30:00 ~ 2021-06-11 18:00:00', '2021-06-11 09:30:00 ~ 2021-06-11 18:00:00', '2021-06-11 09:30:00 ~ 2021-06-11 18:00:00', '2021-06-11 09:30:00 ~ 2021-06-11 18:00:00', '2021-06-11 09:30:00 ~ 2021-06-11 18:00:00', '2021-06-11 09:30:00 ~ 2021-06-11 18:00:00']"
楓康超市太平店站,12b2101d-89d4-4590-a1a8-c989bdf1ebdf,台中市太平區樹德路67-1號(近樹德路/樹德路69巷路口),已啟用,24.151428,120.71048,24HR,24 ,"['2019-07-18 12:30:00 ~ 新增建置中', '2019-08-08 11:45:00 ~ 狀態變更為 100 (即將啟用)', '2019-08-16 12:15:00 ~ 啟用']","['2020-09-24 18:29:00 ~ 2020-09-25 18:29:00', '2020-06-24 10:00:00 ~ 2020-06-24 16:00:00', '2020-06-14 10:50:00 ~ 2020-06-16 10:50:00', '2020-06-14 10:50:00 ~ 2020-06-15 10:50:00', '2020-06-14 10:40:00 ~ 2020-06-15 10:40:00', '2020-02-12 09:03:00 ~ 2020-02-13 09:03:00', '2020-02-12 09:00:00 ~ 2020-02-12 15:00:00', '2020-01-22 14:40:00 ~ 2020-01-23 14:40:00', '2019-11-27 02:26:00 ~ 2019-11-28 02:26:00', '2019-11-07 02:33:00 ~ 2019-11-08 02:33:00']"
麗車坊內湖旗艦店站(多站),12c9fac7-a94a-4cee-a742-226929507e05,台北市內湖區舊宗路一段86號(近大潤發內湖一店),已啟用,25.059463,121.57958,24HR,46 ,"['2020-04-17 15:00:00 ~ 新增建置中狀態為 100 (即將啟用)', '2020-04-24 09:55:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-08-03 13:26:00 ~ 2021-08-04 13:26:00', '2021-06-01 05:00:00 ~ 2021-06-01 18:00:00', '2021-06-01 05:00:00 ~ 2021-06-01 18:00:00', '2021-06-01 05:00:00 ~ 2021-06-01 18:00:00', '2021-06-01 05:00:00 ~ 2021-06-01 18:00:00', '2021-06-01 05:00:00 ~ 2021-06-01 18:00:00', '2021-06-01 05:00:00 ~ 2021-06-01 18:00:00', '2021-06-01 05:00:00 ~ 2021-06-01 18:00:00', '2021-06-01 05:00:00 ~ 2021-06-01 18:00:00', '2021-06-01 05:00:00 ~ 2021-06-01 18:00:00']"
HiLife 高市藍田店站(多站),12d19267-a517-4889-a6ae-97571d183641,高雄市楠梓區藍田路948號(近藍田路/大學二十五路),已啟用,22.72746,120.280502,24HR,40 ,"['2020-11-13 16:36:00 ~ 新增建置中', '2020-11-20 18:21:00 ~ 狀態變更為 100 (即將啟用)', '2020-12-04 12:01:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-08-07 07:08:00 ~ 2021-08-08 07:08:00', '2021-08-07 07:08:00 ~ 2021-08-08 07:08:00', '2021-08-06 05:35:00 ~ 2021-08-07 05:35:00', '2021-07-30 03:14:00 ~ 2021-07-31 03:14:00', '2021-01-17 13:00:00 ~ 2021-01-18 18:00:00', '2021-01-17 13:00:00 ~ 2021-01-18 18:00:00', '2021-01-17 13:00:00 ~ 2021-01-18 18:00:00', '2021-01-17 13:00:00 ~ 2021-01-18 18:00:00', '2021-01-17 13:00:00 ~ 2021-01-18 18:00:00', '2021-01-17 13:00:00 ~ 2021-01-18 18:00:00']"
新竹南寮市場站,12d51c7e-0227-429b-9706-77bea9cc530f,新竹市北區東大路四段32號(近東大路四段與延平路三段路口),已啟用,24.841372,120.936306,24HR,34 ,"['2020-05-21 17:55:00 ~ 新增建置中狀態為 100 (即將啟用)', '2020-05-22 17:35:00 ~ 將狀態 100 改回建置中', '2020-06-01 10:45:00 ~ 狀態變更為 100 (即將啟用)', '2020-07-03 11:40:00 ~ 啟用', '2020-07-03 12:00:00 ~ 更改 GPS 位置']","['2021-01-27 14:00:00 ~ 2021-01-27 17:00:00', '2021-01-27 14:00:00 ~ 2021-01-27 17:00:00', '2020-12-22 13:10:00 ~ 2020-12-23 18:00:00', '2020-12-22 13:10:00 ~ 2020-12-23 18:00:00', '2020-12-22 13:10:00 ~ 2020-12-23 18:00:00', '2020-12-22 13:10:00 ~ 2020-12-23 18:00:00', '2020-12-22 13:10:00 ~ 2020-12-23 18:00:00', '2020-12-22 13:10:00 ~ 2020-12-23 18:00:00', '2020-12-22 13:10:00 ~ 2020-12-23 18:00:00', '2020-12-22 13:10:00 ~ 2020-12-23 18:00:00']"
中油信義加油站,131923fc-063c-41d6-a91b-6766e5a9729f,花蓮縣玉里鎮興國路一段26號(近文中二運動公園),已啟用,23.325211,121.323455,24HR,24 ,"['2020-11-24 18:51:00 ~ 新增建置中', '2020-12-14 18:36:00 ~ 狀態變更為 100 (即將啟用)', '2020-12-16 16:41:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
全家永康文化店站,132af6b0-20b3-4629-80d0-9ea44dcd52fe,台南市永康區文化路118號 (近文化路/永華路口),已啟用,23.016012,120.257934,24HR,34 ,"['2019-10-25 00:25:00 ~ 新增建置中', '2019-11-28 15:05:00 ~ 狀態變更為 100 (即將啟用)', '2019-12-19 16:00:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-08-11 08:23:00 ~ 2021-08-12 08:23:00', '2021-08-11 01:47:00 ~ 2021-08-12 01:47:00', '2021-08-10 18:58:00 ~ 2021-08-11 18:58:00', '2021-07-28 10:27:00 ~ 2021-07-29 10:27:00', '2021-07-28 02:44:00 ~ 2021-07-29 02:44:00', '2021-07-28 02:44:00 ~ 2021-07-29 02:44:00', '2020-10-05 17:30:00 ~ 2020-10-07 17:30:00', '2020-10-05 17:30:00 ~ 2020-10-07 17:30:00', '2020-10-05 17:30:00 ~ 2020-10-07 17:30:00', '2020-10-05 17:30:00 ~ 2020-10-07 17:30:00']"
宜蘭縣五結鄉農會站(多站),132d6c1b-ab7e-476f-8298-b3ce4c4b4c00,宜蘭縣五結鄉五結中路二段7號(近五結中路二段/五結路二段口),已啟用,24.685154,121.797647,24HR,52 ,['2022-05-31 23:16:00 ~ 更改 GPS 位置'],[]
