Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,VmId,______,____________,Latitude,Longitude,NameOnPage,Address,Hours,nBatteries,Records,MaintenanceRecord
台糖中興二加油站,VmId: d5a4e528-1902-438b-bb48-af4d1924ca26<br>地址: 台東縣台東市臨海路三段431號(近鄰臨海路三段/四川路一段口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.727476<br>Longitude: 121.119017,,,,,-1,0,-1,,,d5a4e528-1902-438b-bb48-af4d1924ca26,台東縣台東市臨海路三段431號(近鄰臨海路三段/四川路一段口),已啟用,22.727476,121.119017,台糖中興二加油站 (已啟用),台東縣台東市臨海路三段431號(近鄰臨海路三段/四川路一段口) ,24HR,24 ,"['2020-11-04 10:11:00 ~ 新增建置中狀態為 100 (即將啟用)', '2020-11-05 18:06:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-08-01 23:49:00 ~ 2021-08-18 23:49:00', '2021-08-01 23:49:00 ~ 2021-08-18 23:49:00', '2021-08-01 23:49:00 ~ 2021-08-18 23:49:00', '2021-08-01 23:49:00 ~ 2021-08-18 23:49:00', '2021-08-01 23:49:00 ~ 2021-08-18 23:49:00', '2021-08-01 23:49:00 ~ 2021-08-18 23:49:00', '2021-08-01 23:49:00 ~ 2021-08-18 23:49:00', '2021-08-01 23:49:00 ~ 2021-08-18 23:49:00', '2021-08-01 23:49:00 ~ 2021-08-18 23:49:00', '2021-08-01 23:49:00 ~ 2021-08-18 23:49:00']"
台灣高鐵嘉義站,VmId: d5b27167-08fd-4912-8419-4f5dbc8b5fd9<br>地址: 嘉義縣太保市保鐵五路(近2號出入口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.458117<br>Longitude: 120.322607,,,,,-1,0,-1,,,d5b27167-08fd-4912-8419-4f5dbc8b5fd9,嘉義縣太保市保鐵五路(近2號出入口),已啟用,23.458117,120.322607,台灣高鐵嘉義站 (已啟用),嘉義縣太保市保鐵五路(近2號出入口) ,24HR,18 ,"['2019-04-25 10:05:00 ~ 新增建置中', '2020-05-13 15:40:00 ~ 狀態變更為 100 (即將啟用)', '2020-05-21 23:20:00 ~ 更改 GPS 位置', '2020-05-22 12:30:00 ~ 啟用', '2020-06-12 16:15:00 ~ 將已啟用改回建置中', '2020-06-12 21:15:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-03-15 16:40:00 ~ 2021-03-17 18:00:00', '2021-03-15 16:40:00 ~ 2021-03-17 18:00:00', '2021-03-15 16:40:00 ~ 2021-03-17 18:00:00', '2021-03-15 16:40:00 ~ 2021-03-17 18:00:00', '2021-03-15 16:40:00 ~ 2021-03-17 18:00:00', '2021-03-15 16:40:00 ~ 2021-03-17 18:00:00', '2021-03-15 16:40:00 ~ 2021-03-17 18:00:00', '2021-03-15 16:40:00 ~ 2021-03-17 18:00:00', '2021-03-15 16:40:00 ~ 2021-03-17 18:00:00', '2021-03-15 16:40:00 ~ 2021-03-17 18:00:00']"
7-ELEVEN 新南王店站,VmId: d5b41f4a-9046-415d-a7cc-92ad809b355c<br>地址: 台東縣台東市更生北路675、677號(近更生北路671巷)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.786586<br>Longitude: 121.113928,,,,,-1,0,-1,,,d5b41f4a-9046-415d-a7cc-92ad809b355c,台東縣台東市更生北路675、677號(近更生北路671巷),已啟用,22.786586,121.113928,7-ELEVEN 新南王店站 (已啟用),台東縣台東市更生北路675、677號(近更生北路671巷) ,24HR,24 ,"['2021-12-03 10:26:00 ~ 新增建置中狀態為 100 (即將啟用)', '2021-12-27 12:16:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
宏佳騰台北基隆路店站,VmId: d5d1165e-6565-4d62-a7ac-ade53af2db43<br>地址: 台北市信義區基隆路一段131號(近基隆路一段/松隆路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.044257<br>Longitude: 121.566549,,,,,-1,0,-1,,,d5d1165e-6565-4d62-a7ac-ade53af2db43,台北市信義區基隆路一段131號(近基隆路一段/松隆路口),已啟用,25.044257,121.566549,宏佳騰台北基隆路店站 (已啟用),台北市信義區基隆路一段131號(近基隆路一段/松隆路口) ,24HR,32 ,"['2019-07-12 11:35:00 ~ 新增建置中', '2019-07-31 10:40:00 ~ 狀態變更為 100 (即將啟用)', '2019-08-30 15:00:00 ~ 啟用', '2020-06-12 10:05:00 ~ 將已啟用改回建置中', '2020-06-12 13:55:00 ~ 啟用', '2020-06-12 15:55:00 ~ 將已啟用改回建置中', '2022-01-17 18:16:00 ~ 更改 GPS 位置', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2020-11-12 18:58:00 ~ 2020-11-14 18:58:00', '2020-10-31 17:59:00 ~ 2020-11-01 17:59:00', '2020-10-16 08:53:00 ~ 2020-10-17 08:53:00', '2020-09-25 17:34:00 ~ 2020-09-26 17:34:00', '2020-09-25 17:34:00 ~ 2020-09-26 17:34:00', '2020-09-23 21:24:00 ~ 2020-09-24 21:24:00', '2020-09-23 21:24:00 ~ 2020-09-24 21:24:00', '2020-09-23 21:24:00 ~ 2020-09-24 21:24:00', '2020-09-02 20:35:00 ~ 2020-09-05 20:35:00', '2020-09-02 20:35:00 ~ 2020-09-05 20:35:00']"
臺中市中興嶺停車場站(多站),VmId: d5d2594e-331e-4ed5-882c-43ae7eed3163<br>地址: 臺中市新社區中興嶺99號(近新社區休閒農業導覽發展協會)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.204254<br>Longitude: 120.796299,,,,,-1,0,-1,,,d5d2594e-331e-4ed5-882c-43ae7eed3163,臺中市新社區中興嶺99號(近新社區休閒農業導覽發展協會),已啟用,24.204254,120.796299,臺中市中興嶺停車場站A (已啟用),台中市新社區中興嶺99號(近新社區休閒農業導覽發展協會) ,24HR,52 ,"['2021-03-04 11:31:00 ~ 新增建置中', '2021-03-12 01:36:00 ~ 狀態變更為 100 (即將啟用)', '2021-03-12 12:06:00 ~ 啟用', '2021-03-12 12:46:00 ~ 更改 GPS 位置', '2021-03-12 14:26:00 ~ 更改 GPS 位置', '2022-01-17 16:31:00 ~ 更改 GPS 位置', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-04-26 11:00:00 ~ 2021-05-26 18:00:00', '2021-04-26 11:00:00 ~ 2021-05-26 18:00:00', '2021-04-26 11:00:00 ~ 2021-05-26 18:00:00', '2021-04-26 11:00:00 ~ 2021-05-26 18:00:00', '2021-04-26 11:00:00 ~ 2021-05-26 18:00:00', '2021-04-26 11:00:00 ~ 2021-05-26 18:00:00', '2021-04-26 11:00:00 ~ 2021-05-26 18:00:00', '2021-04-26 11:00:00 ~ 2021-05-26 18:00:00', '2021-04-26 11:00:00 ~ 2021-05-26 18:00:00', '2021-04-26 11:00:00 ~ 2021-05-26 18:00:00']"
HiLife 中縣大甲店站,VmId: d5e38bbb-a37c-436c-beda-31e3a9354135<br>地址: 台中市大甲區經國路407號(近大甲體育場)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.349215<br>Longitude: 120.616821,,,,,-1,0,-1,,,d5e38bbb-a37c-436c-beda-31e3a9354135,台中市大甲區經國路407號(近大甲體育場),已啟用,24.349215,120.616821,HiLife 中縣大甲店站 (已啟用),台中市大甲區經國路407號(近大甲體育場) ,24HR,18 ,"['2018-11-30 09:15:00 ~ 新增建置中', '2018-12-14 01:20:00 ~ 狀態變更為 100 (即將啟用)', '2018-12-20 16:55:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-06-21 10:00:00 ~ 2021-06-21 18:00:00', '2021-06-21 10:00:00 ~ 2021-06-21 18:00:00', '2021-06-21 10:00:00 ~ 2021-06-21 18:00:00', '2021-06-21 10:00:00 ~ 2021-06-21 18:00:00', '2021-06-21 10:00:00 ~ 2021-06-21 18:00:00', '2021-06-21 10:00:00 ~ 2021-06-21 18:00:00', '2021-06-21 10:00:00 ~ 2021-06-21 18:00:00', '2021-06-21 10:00:00 ~ 2021-06-21 18:00:00', '2021-06-21 10:00:00 ~ 2021-06-21 18:00:00', '2020-07-07 10:00:00 ~ 2020-07-07 17:00:00']"
中油八德加油站,VmId: d60cec2e-f7f9-41eb-bb4c-44d1bfb3547c<br>地址: 桃園市八德區竹園里長興路556號(近長興路/竹園路交叉口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.933044<br>Longitude: 121.271374,,,,,-1,0,-1,,,d60cec2e-f7f9-41eb-bb4c-44d1bfb3547c,桃園市八德區竹園里長興路556號(近長興路/竹園路交叉口),已啟用,24.933044,121.271374,中油八德加油站 (已啟用),桃園市八德區竹園里長興路556號(近長興路/竹園路交叉口) ,24HR,32 ,"['2018-12-10 11:35:00 ~ 新增建置中', '2018-12-13 12:50:00 ~ 啟用', '2018-12-14 13:35:00 ~ 更改站名', '2018-12-14 14:55:00 ~ 移除', '2018-12-14 15:15:00 ~ 啟用', '2018-12-14 15:35:00 ~ 更改站名', '2018-12-18 17:00:00 ~ 將已啟用改回建置中', '2018-12-22 10:05:00 ~ 狀態變更為 100 (即將啟用)', '2018-12-24 18:45:00 ~ 將狀態 100 改回建置中', '2018-12-28 17:45:00 ~ 啟用', '2018-12-29 11:05:00 ~ 更改站名', '2019-01-02 10:25:00 ~ 更改站名', '2019-12-06 15:10:00 ~ 更改地址敘述', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2020-12-16 18:52:00 ~ 2020-12-17 18:52:00', '2020-12-16 18:52:00 ~ 2020-12-17 18:52:00', '2020-12-14 17:44:00 ~ 2020-12-15 17:44:00', '2020-12-14 17:44:00 ~ 2020-12-15 17:44:00', '2020-10-29 11:00:00 ~ 2020-10-29 13:00:00', '2020-08-01 07:20:00 ~ 2020-08-02 07:20:00', '2020-02-06 18:57:00 ~ 2020-02-07 18:57:00', '2020-02-03 09:48:00 ~ 2020-02-04 09:48:00', '2019-12-19 14:25:00 ~ 2019-12-20 14:25:00', '2019-12-19 14:12:00 ~ 2019-12-20 14:12:00']"
全聯鹽埕七賢三店站(多站),VmId: d60d9daf-fae7-4edb-a30d-33f566b41e54<br>地址: 高雄市鹽埕區七賢三路6號(近七賢三路/必信街口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.621341<br>Longitude: 120.279752,,,,,-1,0,-1,,,d60d9daf-fae7-4edb-a30d-33f566b41e54,高雄市鹽埕區七賢三路6號(近七賢三路/必信街口),已啟用,22.621341,120.279752,全聯鹽埕七賢三店站A (已啟用),高雄市鹽埕區七賢三路6號(近七賢三路/必信街口) ,24HR,44 ,"['2020-06-05 16:55:00 ~ 新增建置中', '2020-06-05 17:35:00 ~ 移除建置中的站', '2020-11-06 11:01:00 ~ 新增建置中', '2020-11-18 19:21:00 ~ 狀態變更為 100 (即將啟用)', '2021-01-27 17:31:00 ~ 更改 GPS 位置', '2021-05-14 16:11:00 ~ 更改地址敘述', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
清豐停車場站(多站),VmId: d6499892-582e-4b99-9100-0752ae5250b8<br>地址: 高雄市楠梓區清豐三路(近土庫二路/清豐三路口)<br>營業時間: 24HR<br>目前狀態: 建置中(其他狀態98)<br>Latitude: 22.737588<br>Longitude: 120.327290,,,,,-1,0,-1,,,d6499892-582e-4b99-9100-0752ae5250b8,高雄市楠梓區清豐三路(近土庫二路/清豐三路口),建置中(其他狀態98),22.737588,120.32729,清豐停車場站A (建置中(其他狀態98)),高雄市楠梓區清豐三路(近土庫二路/清豐三路口) ,24HR, ,"['2020-08-06 18:41:00 ~ 新增建置中狀態為 100 (即將啟用)', '2020-11-06 13:41:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2020-11-27 21:01:00 ~ 2020-11-28 21:01:00', '2020-11-27 21:01:00 ~ 2020-11-28 21:01:00', '2020-11-27 21:01:00 ~ 2020-11-28 21:01:00', '2020-11-27 18:54:00 ~ 2020-11-28 18:54:00', '2020-11-27 18:54:00 ~ 2020-11-28 18:54:00', '2020-11-21 20:48:00 ~ 2020-11-22 20:48:00', '2020-11-21 20:48:00 ~ 2020-11-22 20:48:00', '2020-11-21 20:48:00 ~ 2020-11-22 20:48:00', '2020-11-21 20:48:00 ~ 2020-11-22 20:48:00']"
中油育平加油站,VmId: d67b36f7-754a-434a-b4e9-327aa8875a27<br>地址: 台南市安平區育平路80號(近府平路/育平路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.986910<br>Longitude: 120.166575,,,,,-1,0,-1,,,d67b36f7-754a-434a-b4e9-327aa8875a27,台南市安平區育平路80號(近府平路/育平路口),已啟用,22.98691,120.166575,中油育平加油站 (建置中(其他狀態98)),台南市安平區育平路80號(近府平路/育平路口) ,24HR,32 ,"['2018-12-21 14:20:00 ~ 新增建置中狀態為 100 (即將啟用)', '2019-01-03 15:35:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-06-30 16:00:00 ~ 2021-07-01 18:00:00', '2021-06-30 16:00:00 ~ 2021-07-01 18:00:00', '2021-06-30 16:00:00 ~ 2021-07-01 18:00:00', '2021-06-30 16:00:00 ~ 2021-07-01 18:00:00', '2021-06-30 16:00:00 ~ 2021-07-01 18:00:00', '2021-06-30 16:00:00 ~ 2021-07-01 18:00:00', '2021-06-30 16:00:00 ~ 2021-07-01 18:00:00', '2021-06-30 16:00:00 ~ 2021-07-01 18:00:00', '2021-06-30 16:00:00 ~ 2021-07-01 18:00:00', '2021-06-30 16:00:00 ~ 2021-07-01 18:00:00']"
中油中華加油站,VmId: d68637a9-dff9-4381-8add-782ebfdd0e45<br>地址: 台中市梧棲區中華路一段538號(近中華路一段/中華路一段560巷)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.228210<br>Longitude: 120.546140,,,,,-1,0,-1,,,d68637a9-dff9-4381-8add-782ebfdd0e45,台中市梧棲區中華路一段538號(近中華路一段/中華路一段560巷),已啟用,24.22821,120.54614,中油中華加油站 (已啟用),台中市梧棲區中華路一段538號(近中華路一段/中華路一段560巷) ,24HR,24 ,[],[]
全家台南建平店站,VmId: d69bee1e-d9db-4b5f-90d7-fea698235185<br>地址: 台南市安平區健康路三段10號一樓(近健康路/建平路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.982904<br>Longitude: 120.181119,,,,,-1,0,-1,,,d69bee1e-d9db-4b5f-90d7-fea698235185,台南市安平區健康路三段10號一樓(近健康路/建平路口),已啟用,22.982904,120.181119,全家台南建平店站 (已啟用),台南市安平區健康路三段10號一樓(近健康路/建平路口) ,24HR,34 ,"['2019-02-26 16:55:00 ~ 新增建置中', '2019-04-12 02:00:00 ~ 狀態變更為 100 (即將啟用)', '2019-04-19 11:20:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-05-28 10:00:00 ~ 2021-05-28 17:00:00', '2021-05-28 10:00:00 ~ 2021-05-28 17:00:00', '2021-05-28 10:00:00 ~ 2021-05-28 17:00:00', '2021-05-28 10:00:00 ~ 2021-05-28 17:00:00', '2021-05-28 10:00:00 ~ 2021-05-28 17:00:00', '2021-05-28 10:00:00 ~ 2021-05-28 17:00:00', '2021-05-28 10:00:00 ~ 2021-05-28 17:00:00', '2020-02-14 16:20:00 ~ 2020-02-15 16:20:00', '2020-02-04 14:26:00 ~ 2020-02-05 14:26:00', '2020-02-04 14:18:00 ~ 2020-02-05 14:18:00']"
HiLife 北縣樹俊店站,VmId: d6a1648e-919a-437b-9952-88fe88054c82<br>地址: 新北市樹林區三俊街254號(近三俊街/三俊街252巷口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.014745<br>Longitude: 121.421536,,,,,-1,0,-1,,,d6a1648e-919a-437b-9952-88fe88054c82,新北市樹林區三俊街254號(近三俊街/三俊街252巷口),已啟用,25.014745,121.421536,HiLife 北縣樹俊店站 (已啟用),新北市樹林區三俊街254號(近三俊街/三俊街252巷口) ,24HR,34 ,"['2019-12-24 18:05:00 ~ 新增建置中狀態為 100 (即將啟用)', '2020-01-03 14:30:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2020-10-21 08:00:00 ~ 2020-10-22 08:00:00', '2020-08-14 09:40:00 ~ 2020-08-14 13:00:00', '2020-08-14 09:40:00 ~ 2020-08-14 13:00:00', '2020-08-14 09:40:00 ~ 2020-08-14 13:00:00', '2020-08-14 09:40:00 ~ 2020-08-14 13:00:00', '2020-08-14 09:40:00 ~ 2020-08-14 13:00:00', '2020-01-19 16:45:00 ~ 2020-01-20 16:45:00', '2020-01-03 20:17:00 ~ 2020-01-04 20:17:00', '2020-01-03 20:07:00 ~ 2020-01-04 20:07:00']"
中油土牛加油站,VmId: d6a9634e-7546-459c-b933-11791449c7c0<br>地址: 台中市石岡區豐勢路29號(近臺中市政府警察局東勢分局土牛派出所)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.260316<br>Longitude: 120.815766,,,,,-1,0,-1,,,d6a9634e-7546-459c-b933-11791449c7c0,台中市石岡區豐勢路29號(近臺中市政府警察局東勢分局土牛派出所),已啟用,24.260316,120.815766,中油土牛加油站 (已啟用),台中市石岡區豐勢路29號(近台中市政府警察局東勢分局土牛派出所) ,24HR,24 ,[],[]
台南市東區德祥街停車場站(多站),VmId: d6af8e2b-9e80-4c43-8186-843532a8b5f8<br>地址: 台南市東區德昌二街16號前(近德昌二街/德祥街)<br>營業時間: 公休<br>目前狀態: 建置中(其他狀態100)<br>Latitude: 22.967370<br>Longitude: 120.237151,,,,,-1,0,-1,,,d6af8e2b-9e80-4c43-8186-843532a8b5f8,台南市東區德昌二街16號前(近德昌二街/德祥街),建置中(其他狀態100),22.96737,120.237151,台南市東區德祥街停車場站A (建置中(其他狀態100)),台南市東區德昌二街16號前(近德昌二街/德祥街) ,公休, ,[],[]
全聯觀音中山店站,VmId: d6b48dab-af21-430c-b036-9cb3105c3384<br>地址: 桃園市觀音區中山路二段891號(近環中路/中山路二段交叉口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.010102<br>Longitude: 121.140719,,,,,-1,0,-1,,,d6b48dab-af21-430c-b036-9cb3105c3384,桃園市觀音區中山路二段891號(近環中路/中山路二段交叉口),已啟用,25.010102,121.140719,全聯觀音中山店站 (已啟用),桃園市觀音區中山路二段891號(近環中路/中山路二段交叉口) ,24HR,18 ,"['2018-09-26 09:50:00 ~ 狀態變更為 100 (即將啟用)', '2018-09-28 10:50:00 ~ 啟用', '2019-12-06 15:10:00 ~ 更改地址敘述', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-08-06 05:17:00 ~ 2021-08-07 05:17:00', '2020-10-15 11:51:00 ~ 2020-10-16 11:51:00', '2020-09-09 06:31:00 ~ 2020-09-10 06:31:00', '2020-09-09 06:31:00 ~ 2020-09-10 06:31:00', '2020-09-02 08:09:00 ~ 2020-09-03 08:09:00', '2020-09-02 08:09:00 ~ 2020-09-03 08:09:00', '2020-08-24 10:40:00 ~ 2020-08-24 12:40:00', '2020-08-24 10:40:00 ~ 2020-08-24 12:40:00', '2020-08-24 10:40:00 ~ 2020-08-24 12:40:00', '2020-08-23 17:51:00 ~ 2020-08-24 17:51:00']"
中油民生東路加油站,VmId: d6b65856-3544-4751-8ed5-560adfcacd97<br>地址: 台北市松山區三民路126號(近三民路/民生東路五段口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.059514<br>Longitude: 121.563762,,,,,-1,0,-1,,,d6b65856-3544-4751-8ed5-560adfcacd97,台北市松山區三民路126號(近三民路/民生東路五段口),已啟用,25.059514,121.563762,中油民生東路加油站 (已啟用),台北市松山區三民路126號(近三民路/民生東路五段口) ,24HR,24 ,"['2020-11-03 14:46:00 ~ 新增建置中狀態為 100 (即將啟用)', '2020-11-04 18:36:00 ~ 啟用', '2020-11-18 13:36:00 ~ 更改站名', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",['2021-08-16 06:42:00 ~ 2021-08-17 06:42:00']
蒲園商旅站,VmId: d6d85e8f-51de-4c0e-87dc-cb68f3e9a8ef<br>地址: 台北市松山區八德路四段176號(近中崙高中)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.048598<br>Longitude: 121.563424,,,,,-1,0,-1,,,d6d85e8f-51de-4c0e-87dc-cb68f3e9a8ef,台北市松山區八德路四段176號(近中崙高中),已啟用,25.048598,121.563424,蒲園商旅站 (已啟用),台北市松山區八德路四段176號(近中崙高中) ,24HR,18 ,"['2019-07-26 13:15:00 ~ 新增建置中', '2019-08-12 14:35:00 ~ 狀態變更為 100 (即將啟用)', '2019-08-16 10:30:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-08-03 13:00:00 ~ 2021-08-04 12:00:00', '2021-08-03 13:00:00 ~ 2021-08-04 12:00:00', '2021-08-03 13:00:00 ~ 2021-08-04 12:00:00', '2021-08-03 13:00:00 ~ 2021-08-04 12:00:00', '2021-08-03 13:00:00 ~ 2021-08-04 12:00:00', '2021-08-03 13:00:00 ~ 2021-08-04 12:00:00', '2021-08-03 13:00:00 ~ 2021-08-04 12:00:00', '2021-08-03 13:00:00 ~ 2021-08-04 12:00:00', '2021-08-03 13:00:00 ~ 2021-08-04 12:00:00', '2021-08-03 13:00:00 ~ 2021-08-04 12:00:00']"
全家新城民益店站,VmId: d6ef694d-d488-41fb-873d-ceedf1f88eaa<br>地址: 花蓮縣新城鄉嘉新路45號(近海星高級中學)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.007066<br>Longitude: 121.613985,,,,,-1,0,-1,,,d6ef694d-d488-41fb-873d-ceedf1f88eaa,花蓮縣新城鄉嘉新路45號(近海星高級中學),已啟用,24.007066,121.613985,全家新城民益店站 (已啟用),花蓮縣新城鄉嘉新路45號(近海星高級中學) ,24HR,34 ,"['2019-11-01 11:05:00 ~ 新增建置中', '2019-11-20 22:50:00 ~ 狀態變更為 100 (即將啟用)', '2019-11-29 11:10:00 ~ 更改地址敘述', '2019-11-29 15:50:00 ~ 啟用', '2020-06-17 03:35:00 ~ 更改 GPS 位置', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-05-27 17:15:00 ~ 2021-05-27 20:00:00', '2021-05-27 17:15:00 ~ 2021-05-27 20:00:00', '2021-05-27 17:15:00 ~ 2021-05-27 20:00:00', '2021-05-27 17:15:00 ~ 2021-05-27 20:00:00', '2021-05-27 17:15:00 ~ 2021-05-27 20:00:00', '2020-12-05 09:45:00 ~ 2020-12-06 09:45:00', '2020-12-05 09:45:00 ~ 2020-12-06 09:45:00', '2020-11-04 21:47:00 ~ 2020-11-05 21:47:00', '2020-11-04 21:47:00 ~ 2020-11-05 21:47:00', '2020-10-07 21:13:00 ~ 2020-10-09 21:13:00']"
UNIQLO 蘆洲長榮路店站(多站),VmId: d6f00a49-7513-47a9-9eb1-2e196113cd01<br>地址: 新北市蘆洲區長榮路253號(近長榮路269巷/永康街口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.085902<br>Longitude: 121.459562,,,,,-1,0,-1,,,d6f00a49-7513-47a9-9eb1-2e196113cd01,新北市蘆洲區長榮路253號(近長榮路269巷/永康街口),已啟用,25.085902,121.459562,UNIQLO 蘆洲長榮路店站A (已啟用),新北市蘆洲區長榮路253號(近長榮路269巷/永康街口) ,24HR,127 ,"['2020-09-21 15:36:00 ~ 新增建置中狀態為 100 (即將啟用)', '2020-09-25 14:16:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-08-05 08:25:00 ~ 2021-08-06 08:25:00', '2021-08-05 08:25:00 ~ 2021-08-06 08:25:00', '2021-06-06 20:29:00 ~ 2021-06-07 18:00:00', '2021-06-06 20:29:00 ~ 2021-06-07 18:00:00', '2021-06-06 20:29:00 ~ 2021-06-07 18:00:00', '2021-06-06 20:29:00 ~ 2021-06-07 18:00:00', '2021-06-06 20:29:00 ~ 2021-06-07 18:00:00', '2021-06-06 20:29:00 ~ 2021-06-07 18:00:00', '2021-06-06 20:29:00 ~ 2021-06-07 18:00:00', '2021-06-06 20:29:00 ~ 2021-06-07 18:00:00']"
臺中市頂寮社區活動中心站(多站),VmId: d6f4258d-ae5c-4712-9e82-09e393b8a1fc<br>地址: 臺中市梧棲區八德東路100號(近八德東路/八德一路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.264781<br>Longitude: 120.536040,,,,,-1,0,-1,,,d6f4258d-ae5c-4712-9e82-09e393b8a1fc,臺中市梧棲區八德東路100號(近八德東路/八德一路口),已啟用,24.264781,120.53604,臺中市頂寮社區活動中心站A (已啟用),台中市梧棲區八德東路100號(近八德東路/八德一路口) ,24HR,50 ,"['2021-04-23 02:41:00 ~ 新增建置中', '2021-04-27 15:31:00 ~ 狀態變更為 100 (即將啟用)', '2021-07-01 12:56:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
全家大里永勝店站(多站),VmId: d704be64-32b6-4da2-a463-b0ab3a5470d7<br>地址: 台中市大里區大明路469號(近大明路/永隆路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.114709<br>Longitude: 120.675974,,,,,-1,0,-1,,,d704be64-32b6-4da2-a463-b0ab3a5470d7,台中市大里區大明路469號(近大明路/永隆路口),已啟用,24.114709,120.675974,全家大里永勝店站A (已啟用),台中市大里區大明路469號(近大明路/永隆路口) ,24HR,52 ,"['2019-02-07 14:50:00 ~ 新增建置中', '2019-02-15 18:30:00 ~ 更改站名', '2019-02-18 11:30:00 ~ 更改站名', '2019-02-25 11:40:00 ~ 更改站名', '2019-03-06 15:45:00 ~ 狀態變更為 100 (即將啟用)', '2019-03-08 16:30:00 ~ 啟用', '2019-12-02 18:35:00 ~ 更改地址敘述', '2021-06-11 15:36:00 ~ 更改站名', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
全聯台南崇明店站,VmId: d707bfbb-7272-40bf-b711-17c16f80f6a2<br>地址: 台南市東區崇明路385號1、2樓(近中華東路三段/崇明路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.974818<br>Longitude: 120.222800,,,,,-1,0,-1,,,d707bfbb-7272-40bf-b711-17c16f80f6a2,台南市東區崇明路385號1、2樓(近中華東路三段/崇明路口),已啟用,22.974818,120.2228,全聯台南崇明店站 (已啟用),台南市東區崇明路385號1、2樓(近中華東路三段/崇明路口) ,24HR,30 ,"['2019-08-15 23:35:00 ~ 新增建置中', '2019-08-16 00:35:00 ~ 更改 GPS 位置', '2019-08-21 16:30:00 ~ 更改地址', '2019-09-19 17:15:00 ~ 狀態變更為 100 (即將啟用)', '2019-10-04 15:10:00 ~ 啟用', '2020-06-30 17:45:00 ~ 更改 GPS 位置', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-08-15 14:03:00 ~ 2021-08-17 14:03:00', '2021-08-15 14:03:00 ~ 2021-08-17 14:03:00', '2021-08-15 14:03:00 ~ 2021-08-17 14:03:00', '2021-08-15 14:03:00 ~ 2021-08-17 14:03:00', '2021-08-15 14:03:00 ~ 2021-08-17 14:03:00', '2021-08-15 14:03:00 ~ 2021-08-17 14:03:00', '2021-08-15 14:03:00 ~ 2021-08-17 14:03:00', '2021-08-15 14:03:00 ~ 2021-08-17 14:03:00', '2021-08-15 14:03:00 ~ 2021-08-17 14:03:00', '2021-08-15 14:03:00 ~ 2021-08-17 14:03:00']"
